dorsolateral.prefrontal.cortex_astrocyte.of.the.cerebral.cortex	dorsolateral.prefrontal.cortex_oligodendrocyte.precursor.cell	lacrimal.gland_stromal.cell	angular.gyrus_near.projecting.glutamatergic.cortical.neuron	angular.gyrus_L6b.glutamatergic.cortical.neuron	dorsolateral.prefrontal.cortex_corticothalamic.projecting.glutamatergic.cortical.neuron	dorsolateral.prefrontal.cortex_L6b.glutamatergic.cortical.neuron	middle.temporal.gyrus_oligodendrocyte.precursor.cell	angular.gyrus_corticothalamic.projecting.glutamatergic.cortical.neuron	dorsolateral.prefrontal.cortex_near.projecting.glutamatergic.cortical.neuron	dorsolateral.prefrontal.cortex_vip.GABAergic.cortical.interneuron	angular.gyrus_oligodendrocyte.precursor.cell	dorsolateral.prefrontal.cortex_L5.extratelencephalic.projecting.glutamatergic.cortical.neuron	middle.temporal.gyrus_vip.GABAergic.cortical.interneuron	angular.gyrus_astrocyte.of.the.cerebral.cortex	middle.temporal.gyrus_L6b.glutamatergic.cortical.neuron	angular.gyrus_caudal.ganglionic.eminence.derived.GABAergic.cortical.interneuron	angular.gyrus_vip.GABAergic.cortical.interneuron	middle.temporal.gyrus_astrocyte.of.the.cerebral.cortex	dorsolateral.prefrontal.cortex_lamp5.GABAergic.cortical.interneuron	angular.gyrus_L5.extratelencephalic.projecting.glutamatergic.cortical.neuron	middle.temporal.gyrus_corticothalamic.projecting.glutamatergic.cortical.neuron	middle.temporal.gyrus_sncg.GABAergic.cortical.interneuron	lung_fibroblast	middle.temporal.gyrus_L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	angular.gyrus_sncg.GABAergic.cortical.interneuron	dorsolateral.prefrontal.cortex_chandelier.pvalb.GABAergic.cortical.interneuron	middle.temporal.gyrus_lamp5.GABAergic.cortical.interneuron	angular.gyrus_pvalb.GABAergic.cortical.interneuron	middle.temporal.gyrus_near.projecting.glutamatergic.cortical.neuron	middle.temporal.gyrus_pvalb.GABAergic.cortical.interneuron	angular.gyrus_sst.GABAergic.cortical.interneuron	dorsolateral.prefrontal.cortex_caudal.ganglionic.eminence.derived.GABAergic.cortical.interneuron	middle.temporal.gyrus_chandelier.pvalb.GABAergic.cortical.interneuron	middle.temporal.gyrus_L5.extratelencephalic.projecting.glutamatergic.cortical.neuron	middle.temporal.gyrus_sst.GABAergic.cortical.interneuron	dorsolateral.prefrontal.cortex_pvalb.GABAergic.cortical.interneuron	cardiac.atrium_fibroblast.of.cardiac.tissue	endocrine.pancreas_pancreatic.acinar.cell	muscle.tissue_mesenchymal.stem.cell	angular.gyrus_L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	angular.gyrus_chandelier.pvalb.GABAergic.cortical.interneuron	dorsolateral.prefrontal.cortex_L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	trachea_connective.tissue.cell	liver_T.cell	middle.temporal.gyrus_caudal.ganglionic.eminence.derived.GABAergic.cortical.interneuron	angular.gyrus_lamp5.GABAergic.cortical.interneuron	exocrine.pancreas_pancreatic.acinar.cell	middle.temporal.gyrus_cerebral.cortex.endothelial.cell	large.intestine_fibroblast	parotid.gland_fibroblast	sclera_keratocyte	liver_erythrocyte	dorsolateral.prefrontal.cortex_vascular.leptomeningeal.cell	disease
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.035960655983051315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013111911161233323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034991207624694566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.034113045679185466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027533739899415475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005040075414051581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.03857108248886838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00196104772585532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.03413624155117595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001245319796599543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042417971022565126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.03518427900129782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001299635300934113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034356392408727105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.037344527403848055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014286465752577514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036260661614086207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.03717896343428646	0.0	0.0	0.0	0.0	0.0	0.0003713284640474891	0.0	0.0	0.0	0.0012850170605691296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041244844478803624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.035659395658845974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001956908936924011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004649086338293102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.03966123325283532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012032157378397813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023701721104799514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.03690413735454046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017077193804323242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002729055905845726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0003830375976131985	0.0013534938388605883	0.040757847796040206	0.004609102707543959	0.0037721163084791045	0.002398043744822185	0.003166712271690294	0.0012260563633570345	0.004619634058658699	0.002951946803623668	0.00059171974314453	0.0006799517627243692	0.006311505540844346	0.0	0.00025434292799324845	0.0022360561348349736	0.000540766429896081	0.0006545316099970051	0.0	0.0008312767069523244	0.008487043545030156	0.0020197188891308304	0.0	0.0	0.0008070587119782529	0.0002112650580564224	0.0	4.4106657068369604e-05	0.00020842143288587423	0.0027844330685712084	0.0	0.0	0.0	0.0	0.002400926291281539	0.0	0.0	0.0	0.0009075149635064236	0.0	0.0029268548838003988	0.0	0.004371131944007817	0.0	0.0	0.0	0.0	0.002166597833290741	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0003010698968508359	0.0013826470521296223	0.038921301154012974	0.003942196894541679	0.004429648194778532	0.0025849270968162094	0.0036053547529413263	0.0011815098626212477	0.00476473225542729	0.0027551624972351075	0.0009019252191796921	0.0007555221347574325	0.007744682827169999	0.0005004483097362387	0.0	0.0028089370807828067	0.0015307189715172743	0.0009374155766051444	0.0	0.0008145515844859893	0.010018626493347737	0.002281815625244727	0.00014479588826861207	0.0	0.0016540277110108428	0.00021778433223639812	0.0	0.0	0.0006618525449934898	0.0028857248401785557	0.0	0.0	0.00025570805948910234	0.0	0.004191072472963035	0.0	0.0	0.0	0.00016467820227114105	0.0	0.0034089291020752287	0.0	0.003999342947557386	0.0	3.2628426754555623e-05	0.0	0.0	0.0015223732397274658	0.0	0.0	0.0	0.0	0.00015648147817784452	0.0	AD
0.0	0.0006615192164066395	0.043356537439881965	0.003618439557349025	0.0038625335863133234	0.0026041959612858453	0.0039046563345992865	0.0004745939238283684	0.003733300559296001	0.00213622587298684	0.000983928151883395	0.0002865702786812918	0.006959423024372192	0.00026051426769430514	0.0	0.002937716275798617	0.0011447445341964456	0.00042900653782067916	0.0	0.0006625742933735782	0.0042810253038319274	0.002155010049537212	0.0	0.0	0.00011030219993706892	0.0	0.0	0.0	0.0003594759615250538	0.0019501246934110253	0.0	0.0	0.0	0.0	0.0030795013697081657	0.0	0.0	0.0	0.0005901819208944699	0.0	0.0024802734820093078	0.0	0.0032909281293221474	0.0	0.0001479419008414729	0.0	0.0	0.0014507280686040576	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0001190012317310455	0.0011753472525726854	0.03894538337274042	0.003978423371870426	0.003836983941219249	0.0026684779139493713	0.00358556455948395	0.0009623442026151538	0.004624550793004005	0.0030064531572125608	0.0011537058151855782	0.0008626499562764329	0.006244634314142083	0.0005377659405778343	0.0	0.0034773216274751433	0.001392851244960332	0.0008934412167247526	0.0	0.0006713244024743758	0.009224657377794909	0.002726823370771892	0.0	0.0	0.0008452634488434791	9.538728220350725e-05	9.089726166097638e-05	0.0	0.0008736362049512535	0.0028164692018481687	0.0	0.0	0.0001533789644459515	0.0	0.0038926191488046517	0.0	0.0	0.0	0.00041012179290568984	0.0	0.003551363172729512	0.0	0.004236470688260488	0.0	0.0007243735639532419	0.0	0.0	0.0008252287290692885	0.0	0.0	0.0	0.0	9.818070339374153e-05	0.0	AD
0.0003002435135469092	0.0011959891796219366	0.039988827692259664	0.004350974325375376	0.0039026610112185703	0.0021067895535081056	0.003943751447637821	0.0009291942673158995	0.004655632457354966	0.0032034227179975343	0.0015233222115283516	0.0007534176055279914	0.006298581830669168	0.0010005889006581077	0.0	0.0026840795472311213	0.001441059968913851	0.001167997901976374	0.0	0.0011861357284363003	0.008422628987953719	0.0025578169292384046	0.0	0.0	0.0010639579007048143	0.00048475187567845527	0.00017881535207062903	0.00035144677838461127	0.0004914954017780703	0.003106490412097172	0.0	0.0	0.000256418221606799	0.0001827580207665438	0.0035105017520741	0.0	0.0	0.0	0.0005435340922491568	0.0	0.0029731639856367294	0.0	0.0036664624870796783	0.0	0.00021461767262174789	0.0	0.0	0.001721563653819215	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0003939093620416498	0.0009281658351815665	0.042138792819679666	0.0036788304464403644	0.003806999275074289	0.002802963836816811	0.003687668471796915	0.0005882699615165392	0.0044599884443806154	0.0019680895797881803	0.0009083700747951064	0.0002576228258300873	0.006427848733759426	6.365666687076388e-05	7.653979460091002e-05	0.0031767282523665315	0.0010768313904561658	0.0002991756306796237	0.0	0.0013448432473211814	0.00861326337445954	0.0025590266285807385	0.0	0.0	0.0009498880016926405	0.0	8.710149180653987e-05	0.0	0.0007035053406266808	0.0021939737515300145	0.0002501672046013613	0.0	4.984924580121864e-05	0.0	0.003674133446092812	0.0	9.200093526057919e-05	0.0	6.446958954037215e-05	0.0	0.0027880227136934015	0.0	0.0034754263564405028	0.0	0.0007609554621293517	0.0	0.0	0.0006684571503837557	0.0	0.0	0.0	0.0	0.0005591432941658511	0.0	AD
0.0005863054979053932	0.001147663502467652	0.04197289384862188	0.003773083699761764	0.004545723160211093	0.0031066405649995588	0.004182462239710545	0.0010313028062524721	0.005379152364231189	0.0026332304896262196	0.000969081868877332	0.0007277118199520849	0.006283867476974721	0.00017739986434601876	0.00017021638093951265	0.00331343315915129	0.0016649782765309864	4.99732190361824e-06	0.0	0.001557500580311544	0.009107254106875544	0.0032005460075789477	3.209385887959487e-05	0.0	0.001979783769211104	0.00018462331979191468	0.0005003252334841793	0.0001715509203607817	0.0008995245901456982	0.0025016710088350807	0.00043651870830177953	0.0	7.022335975370067e-05	0.0002354299872249538	0.003324258214791287	0.0	0.0	0.0	0.0003536428881555637	0.0	0.003072113469849224	0.0	0.0038125820993334366	0.0	0.00022599946267038627	0.0	0.0	0.00047156745467831295	0.0	0.0	0.0	0.0	0.0	0.0	AD
6.405909777769395e-05	0.0006425973806666937	0.040460946298499535	0.0037120222614804867	0.003577716964932399	0.002394378612725164	0.003414511391110377	0.0010772028052525356	0.0038858643979708847	0.0023525447405472774	0.0005054902436416982	0.0005329971804244746	0.006955743916032869	0.00017862564026150207	0.0	0.0026526980184866334	0.0006485992659068014	0.00013259870753963126	0.0	0.0008811585755416559	0.009632830035423095	0.002241258772584265	0.0	0.0	0.0005711259928619754	0.0	0.0	0.0	0.0	0.0023901975276335243	0.0	0.0	0.0	0.0	0.00396749370066949	0.0	0.0	0.0	0.0003695957780578444	0.0	0.0005537402842735623	0.0	0.002477093090830971	0.0	0.0	0.0	0.0	0.0018686050236810814	0.0	0.0	0.0	0.0	0.0	0.0	AD
7.326413879318476e-05	0.0014529726080582648	0.044444214322597514	0.0038753108412421236	0.0038118653720164136	0.0026602614982226625	0.0033358570794416163	0.001176687932113957	0.004323738524921224	0.003025947971346054	0.0005593233693234937	0.0010161611748441379	0.006204175282110012	0.00023057953414547247	0.0	0.0030072868313552738	0.001259246869704493	0.00047644962217135804	0.0	0.0005247927960303164	0.007364059868002211	0.00200718591453393	0.0	0.0	0.0003788554600526704	0.0001449326376657906	0.00030942677367595876	0.0	0.00107175065669369	0.0028264348440205263	9.255212587006492e-05	0.0	0.00014604238308575727	6.840287957202405e-05	0.0034724160714639605	0.0	0.0	0.0	0.00016511817543769593	0.0	0.002586172045424927	0.0	0.0027142580501211453	0.0	0.0005235551202240652	0.0	0.0	0.0005118830585936553	0.0	0.0	0.0	0.0	0.0	0.0	AD
7.264984163590549e-05	0.000328433806544037	0.0416995190225322	0.0037207800142510026	0.003297559009030017	0.002332997588297951	0.0034016712911414974	0.00012732295751118395	0.004343308422748094	0.002414263999817786	0.000527683881175787	0.0	0.006707855248452805	0.0	0.0	0.0023425074956876543	0.0009061617797061742	1.0112418505680691e-05	0.0	0.00030221884889277474	0.0077224532179429595	0.0017415281512081506	0.0	0.0	0.00040434605253124274	0.0	0.0	0.0	0.0	0.002405571241191005	0.0	0.0	0.0	0.0	0.002956153416035508	0.0	0.0	0.0	0.00107662319489557	0.0	0.002055089567553406	0.0	0.0034604733121882947	0.0	0.0009348989646281407	0.0	0.0	0.0023605293717745297	0.0	0.0	0.0	0.0	0.00035550591300343766	0.0	AD
0.00437980739863438	0.005343566004888259	0.04456285723481298	0.008573684424606064	0.007738531557703848	0.006372614976749887	0.007135250318776458	0.005216962158387481	0.008581387169721375	0.006924986548967787	0.004578209791237848	0.004671624746569347	0.010259188950388246	0.00395094235361835	0.004250792523127547	0.0062083646892600545	0.00452487226626913	0.0046402432218635	0.003938503703906128	0.00481536417013035	0.012426338635676527	0.005994457864232519	0.003909003144630466	0.0009678113241567465	0.004788283460626456	0.004199958594643549	0.0037830404218473952	0.004032293849797186	0.004193729785081397	0.006757644503367375	0.003712649524104165	0.003042742078188404	0.003302855071066352	0.003618479211248309	0.006367652820329286	0.00301903004814163	0.00321963297208639	0.000990902482053816	0.004905550787918449	0.0004860736691729586	0.006897150819037626	0.002693789404053154	0.008333404228945485	0.0004831374808307556	0.003962163609605915	0.003060653731878545	0.0029131183314847426	0.006160459728954986	0.000727272111220358	0.00013441932011449602	0.0005568720334252907	0.0012201926924086135	0.0037040687799615455	0.00011754076478878138	AD
