brain_astrocytes	brain_inhibitory.neurons	brain_excitatory.neurons	brain_oligodendrocyte.precursor.cells	testis_early.spermatids	liver_plasma.cells	stomach_fibroblasts	brain_microglial.cells	eye_cone.photoreceptor.cells	esophagus_fibroblasts	eye_bipolar.cells	eye_muller.glia.cells	eye_horizontal.cells	lung_ciliated.cells	placenta_fibroblasts	liver_smooth.muscle.cells	liver_cholangiocytes	disease
6.772100174715929	1.5426305257878195	2.06382877558596	3.4659358215553455	3.1992801393018357	11.845778136079732	12.209177441807416	1.3479439611113337	4.528873355150811	3.9971420350020956	1.848351075059152	2.1576037164097563	0.0	5.843368270100131	4.683106827626456	0.0	5.3430000192612965	AD
6.772100174715929	1.5426305257878195	2.06382877558596	3.4659358215553455	3.1992801393018357	11.845778136079732	12.209177441807416	1.3479439611113337	4.528873355150811	3.9971420350020956	1.848351075059152	2.1576037164097563	0.0	5.843368270100131	4.683106827626456	0.0	5.3430000192612965	AD
6.772100174715929	1.5426305257878195	2.06382877558596	3.4659358215553455	3.1992801393018357	11.845778136079732	12.209177441807416	1.3479439611113337	4.528873355150811	3.9971420350020956	1.848351075059152	2.1576037164097563	0.0	5.843368270100131	4.683106827626456	0.0	5.3430000192612965	AD
